ID-Lattes	Título	Ano	Tipo	Título-do-livro	P-inicial	P-final	ISBN	Editora	Palavras-chave	
2542913266521798	Indicadores de recursos humanos e resultados em saúde	2011	Capítulo de livro publicado	Economia, Gestão e Saúde - As relações luso-brasileiras em perspectiva	239	254	9789896891534	Edições Colibri	['Gestão de Recursos Humanos', 'Indicadores de Recursos Humanos', 'Saúde', 'Saúde e Gestão']
2542913266521798	Monitoramento de Resultados , Desempenho e Satisfação dos Usuários da Estratégia de Saúde da Família: Um Estudo em Belo Horizonte	2012	Capítulo de livro publicado	O Coletivo de uma Construção: o Sistema Único de Saúde de Belo Horizonte	140	148	0000000001	Rona Editora	['Estratégia de Saúde da Família', 'Desempenho', 'Saúde e Gestão']
2542913266521798	The identification of Learning Needs	2012	Capítulo de livro publicado	International Human Resource Development Learning, Education and Training for Individuals and Organizations	243	264	9780749461065	Kogan Page	['Gestão de Recursos Humanos', 'Aprendizagem Organizacional']
2542913266521798	Qual é o futuro da gestão de competências em organizações ?	2012	Capítulo de livro publicado	Na Trilha das Competências	213	214	9788540702042	Bookman	['competências']
2542913266521798	O uso de indicadores de desempenho na gestão de recursos humanos em hospitais brasileiros: um debate teórico e aplicado	2012	Capítulo de livro publicado	DESAFIOS DA GESTÃO ESTRATÉGICA EM SERVIÇOS DE SAÚDE	147	168	9788535263	Elsevier	['Hospitais', 'Gestão de Recursos Humanos', 'Avaliação em Recursos Humanos', 'Gestão Pública']
2542913266521798	Desafios para uma análise multidisciplinar sobre gestão de recursos humanos	2013	Capítulo de livro publicado	Desafios na Gestao	13	19	9788580426847	Editora CRV	['Gestão de Recursos Humanos', 'Gestão de Pessoas']
2542913266521798	Desafios de uma relação bilateral em uma década	2013	Capítulo de livro publicado	Desafios econômicos e gerenciais das relações luso-brasileiras - uma década em perspectiva	15	18	9789896893606	Edições Colibri	['Relações Brasil/Portugal']
2542913266521798	Inovação, competências e recursos humanos: um articulação possível? Um estudo em empresas brasileiras e portuguesas	2013	Capítulo de livro publicado	Desafios econômicos e gerenciais das relações luso-brasileiras - uma década em perspectiva	177	192	9789896893606	Edições Colibri	['Inovação', 'competências', 'Gestão de Recursos Humanos']
2542913266521798	Gestão de recursos humanos no setor vitivinícola: um estudo comparativo Brasil-Portugal	2013	Capítulo de livro publicado	Desafios econômicos e gerenciais das relações luso-brasileiras - uma década em perspectiva	231	246	9789896893606	Edições Colibri	['Gestão de Recursos Humanos', 'Relações Brasil/Portugal']
2542913266521798	Construto dos desafios e perspectivas da gestão de recursos humanos: contribuição ao debate luso-brasileiro - notas para discussão	2012	Capítulo de livro publicado	Investigação e Intervenção em Recursos Humanos - Gestão para a Cidadania	319	330	9789728688745	Edições Politema	['Gestão de Recursos Humanos', 'Relações Brasil/Portugal']
2542913266521798	Convergence and Divergence in HR Strategy: Evidence from BRIC Countries - HRM practices in Brazil ? current reality	2014	Capítulo de livro publicado	Human Resource Strategy Formulation, Implementation, and Impact	249	257	9780415658638	Routledge Taylor & Francis Group	['Human Resource Management', 'HUMAN RESOURCES']
2542913266521798	Recursos Humanos e Inovação: categorias de estudo presente nessa relação a partir da percepção de gestores em organizações brasileiras e portuguesas	2015	Capítulo de livro publicado	Recursos Humanos: Contemporaneidade, limites e possibilidades teóricas e aplicadas	29	53	9788544403259	Editora CRV	['Inovação', 'Gestão de Recursos Humanos', 'Relações Brasil/Portugal']
2542913266521798	Articulação entre inovação, competências e desempenho organizacional: um estudo em organizações na área da saúde	2015	Capítulo de livro publicado	Recursos Humanos: contemporaneidade, limites e possibilidades teóricas e práticas	55	66	9788544403259	Editora CRV	['competências', 'Inovação', 'Desempenho', 'Gestão de Recursos Humanos']
2542913266521798	Competências e cultura organizacional: estudo de caso no setor cimenteiro	2015	Capítulo de livro publicado	Recursos Humanos: contemporaneidade, limites e possibilidades teóricas e aplicadas	67	81	9788544403259	Editora CRV	['competências', 'Competências Organizacionais', 'Cultura Organizacional']
2542913266521798	Competências gerenciais essenciais na gestão de recursos humanos: uma síntese do debate teórico na última década	2015	Capítulo de livro publicado	Recursos Humanos: contemporaneidade, limites e possibilidades teóricas e aplicadas	83	102	9788544403259	Editora CRV	['competências', 'competencias coletivas', 'Competências Individuais', 'Competências Organizacionais']
2542913266521798	A contribuição da gestão de recursos humanos para inovação gerencial	2015	Capítulo de livro publicado	Recursos Humanos: contemporaneidade, limites e possibilidades teóricas e aplicadas	103	123	9788544403259	Editora CRV	['Gestão de Recursos Humanos', 'Inovação']
2542913266521798	Em busca de um debate avançado em recursos humanos a partir da articulação das temáticas: inovação, competências e comprometimento organizacional	2015	Capítulo de livro publicado	Recursos Humanos: contemporaneidade, limites e possibilidades teóricas e aplicadas	151	173	9788544403259	Editora CRV	['Gestão de Recursos Humanos', 'Inovação', 'competências', 'comprometimento organizacional']
2542913266521798	Elementos do contexto do emprego e do mercado de trabalho que influenciam a carreira da mulher profissional	2014	Capítulo de livro publicado	Mulheres profissionais e suas carreiras sem censura	23	41	9788522496709	Atlas	['Carreiras', 'Gestão de Recursos Humanos']
2542913266521798	Inovações tecnológicas e organizacionais em serviços intensivos em conhecimento: Uma análise comparativa entre Brasil e Portugal	2015	Capítulo de livro publicado	Inovação, Conhecimento e Tecnologia: uma perspectiva luso-brasileira	17	34	9789896895457	Edições Colibri	['Inovação', 'Relações Brasil/Portugal']
2542913266521798	Recursos humanos e inovação na perspectiva das carreiras: Notas para um debate Brasil-Portugal	2015	Capítulo de livro publicado	Inovação, conhecimento e tecnologia: uma perspectiva luso-brasileira	121	134	9789896895457	Edir?es Colibri	['Gestão de Recursos Humanos', 'Carreiras', 'Relações Brasil/Portugal']
2542913266521798	mHealth: Smart Wearable Devices and the Challenges of a Refractory Context	2019	Capítulo de livro publicado	The Internet and Health in Brazil	347	367	9783319992884	Springer International Publishing	['Health', 'Tecnology', 'Management Innovation']
2542913266521798	Apresentação	2019	Capítulo de livro publicado	Sociologia, Gestão e Economia Diálogos Transversais entre Brasil e Portugal	17	25	9788544430903	CRV	['Sociologia', 'Administração', 'Economia']
2542913266521798	Inovação e Dinâmica Organizacional : um estudo com organizações de Minas Gerais	2019	Capítulo de livro publicado	Sociologia, Gestão e Economia - Diálogos Transversais entre Brasil e Portugal	267	290	9788544430903	CRV	['Inovação', 'Gestão de Recursos Humanos']
2542913266521798	Desenvolvimento de Competências e de Inovações Sociais em Organizações sim Fins Lucrativos Brasileiras e Portuguesas	2019	Capítulo de livro publicado	Sociologia, Gestão e Economia - Diálogos Transversais entre Brasil e Portugal	321	353	9788544430903	CRV	['Inovações sociais', 'competências', 'Relações Brasil/Portugal']
2542913266521798	Inovação em Tecnologia da Informação: a experiência de profissionais brasileiros	2019	Capítulo de livro publicado	Sociologia, Gestão e Economia - Diálogos Transversais entre Brasil e Portugal	355	375	9788544430903	CRV	['Inovação', 'Tecnologias', 'Gestão de Recursos Humanos']
3386402716993689	A volta de Getúlio Vargas ao poder e a polarização das forças sociais	1986	Capítulo de livro publicado	GETULIO VARGAS E A ECONOMIA CONTEMPORÂNEA	117	129	8526800337	Editora da Unicamp	[]
3386402716993689	Le Brésil entre L'Europe et les Etats-Units: l'exemple du Journal de Vargas	1998	Capítulo de livro publicado	Le Brésil et le monde	59	103	9782738462459	L'Harmattan	[]
3386402716993689	Raízes do golpe: acensão e queda do PTB	1994	Capítulo de livro publicado	21 anos de regime militar: balanços e perspectivas	52	70	8522501769	Editora da FGV	[]
3386402716993689	Sobre o ensino básico de Ciência Politica	1995	Capítulo de livro publicado	CIências Sociais: ensino, pesquisa e graduação	153	160	9788585749095	JC Jornada Cultural	[]
3386402716993689	Ouvindo os Militares: imagens de um poder que se foi	1994	Capítulo de livro publicado	Entre-vistas: abordagens e usos da história oral	147	172	9788522501748	Editora da FGV	[]
3386402716993689	Os militares e a transição: perdas e danos do exercício do poder	1994	Capítulo de livro publicado	O Brasil no rastro da crise	161	173	852710279X	Hucitec/Anpocs/Ipea	[]
3386402716993689	Partidos trabalhistas no Brasil: reflexões atuais	1992	Capítulo de livro publicado	Nuevas tendencias en el sindicalismo: Argentina-Brasil	47	67	9507860045	Editorial Biblos/Fundacion Simon Rodriguez	[]
3386402716993689	En los brazos del pueblo	1998	Capítulo de livro publicado	La era de Vargas	134	178	9789681654726	Fondo de Cultura Económica	[]
3386402716993689	As Forças Armadas na Nova República	2001	Capítulo de livro publicado	O Brasil não é mais aquele... Mudanças sociais após a redemocratização	325	339	852490822X	Cortez Editora	[]
3386402716993689	A Era Vargas: dos anos 1930 aos anos 1950	2001	Capítulo de livro publicado	Brasiliana da Biblioteca Nacional, guia de fontes sobre o Brasil	313	328	8533301499	Nova Fronteira	[]
3386402716993689	Ministério da Justiça, o lado duro da transição	2002	Capítulo de livro publicado	Dossiê Geisel	21	40	8522503834	Editora da FGV	[]
3386402716993689	Estado, classe trabalhadora e políticas sociais	2003	Capítulo de livro publicado	O Brasil Republicano. O tempo do nacional estatismo	145	177	852000623X	Civilização Brasileira	[]
3386402716993689	Getulio: cartas-testamento como testemunhos do poder	2004	Capítulo de livro publicado	Escrita de si, escrita da história	295	307	852250458X	Editora FGV	[]
3386402716993689	Mulheres, homossexuais e Forças Armadas no Brasil	2004	Capítulo de livro publicado	Nova história militar do Brasil	439	459	8522504962	Editora da FGV	[]
3386402716993689	Democratic governments and the military in Latin America: Brazil in a comparative perspective	2006	Capítulo de livro publicado	Latin America in the new international system, challenges and opportunities	154	173	0536123187	Pearson Custom Publishing	[]
3386402716993689	Getúlio Vargas, conservadorismo e modernização	2005	Capítulo de livro publicado	Reflexões sobre a Era Vargas	147	165	8589344673	Memorial do Ministério Público	[]
3386402716993689	Democracia e Forças Armadas no Brasil da Nova República: balanço de uma pesquisa	2006	Capítulo de livro publicado	A democratização no Brasil: atores e contextos	15	43	8522505462	Editora da FGV	[]
3386402716993689	Memória da ditadura militar no Brasil: fontes e métodos	2007	Capítulo de livro publicado	Direitos e cidadania: memória, política e cultura	115	136	9788522506262	Editora da FGV	[]
3386402716993689	A reforma política: a realidade político partidária no Brasil	2008	Capítulo de livro publicado	Política de Gestão Pública Integrada	216	223	9788522506651	Fundação Getúlio Vargas	[]
3386402716993689	Densidade democrática e instabilidade na redemocratização latino-americana	2008	Capítulo de livro publicado	Ditadura e democracia na América Latina	321	338	9788522506675	Editora da FGV	[]
3386402716993689	Laborismo brasileno, início y evolucion	2007	Capítulo de livro publicado	Repertorio político Latinoamericano	155	159	9871013574	Siglo XXI	[]
3386402716993689	Vargas, Getulio, su segundo gobierno	2007	Capítulo de livro publicado	Repertorio polìtico latinoamericano	665	669	9789871013579	Siglo XXI	[]
3386402716993689	Military, security and police relations	2009	Capítulo de livro publicado	Armed Forces and society, new challenges and environments	159	169	9789567527571	CESIM	['forças armadas', 'polícia militar']
3386402716993689	Geisel e Figueiredo e o fim do regime militar	2004	Capítulo de livro publicado	1964-2004, 40 anos do golpe, ditadura militar e resistência no Brasil	93	104	8575771477	7Letras	[]
3386402716993689	Corporativismo e militares na experiência brasileira	2010	Capítulo de livro publicado	Les expériences corporatives dans l'aire latine	249	273	9783039117499	Peter Lang SA	[]
3386402716993689	Dirigentes públicos federais de alto escalão no governo Lula	2011	Capítulo de livro publicado	Burocracia e ocupação no setor público brasileiro	91	131	9788578111052	Ipea	[]
3386402716993689	Getulio Vargas: un estudio del liderazgo político en un entorno nacional y internacional en cambio, 1930-1953	2009	Capítulo de livro publicado	Liderazgo político en sociedades modernas	423	467	9786079533441	El Colegio de Vera Cruz	[]
3386402716993689	Boas práticas para um país desenvolvido	2011	Capítulo de livro publicado	Como tornar o Brasil desenvolvido	79	93	9786079533441	Fórum Nacional	[]
3386402716993689	Reflexiones para la construcción de una agenda de género en las Fuerzas Armadas	2010	Capítulo de livro publicado	Género y Fuerza Armadas: algunos análisis teóricos y prácticos	56	67	9789872535681	Fundação Friedrich Ebert e Ministério da Defesa da Argentina	[]
3386402716993689	A política paulista e o Estado Novo	2011	Capítulo de livro publicado	Paulistânea eleitoral	127	140	9788540100367	TRE-SP, Imprensa Oficial do Estado de São Paulo	[]
3386402716993689	Los militares y el desarrollo en América del Sur	2010	Capítulo de livro publicado	La reconstrución de la seguridad nacional	295	307	9789875744431	Prometeo Libros	[]
3386402716993689	Estatutos e declarações são guias para ação	2012	Capítulo de livro publicado	Desenvolvimento Humano, industria criativas, favelas e os estatutos do homem.	287	297	9788503011716	José Olympio	[]
3386402716993689	Ensino militar no Brasil e interfaces com a sociedade	2012	Capítulo de livro publicado	Formación y educación militar: Los futuros oficiales y la democracia	81	92	9872863821	Resdal	[]
3386402716993689	Limites políticos para a transição democrática no Brasil	2012	Capítulo de livro publicado	Violência na História: Memória, Trauma e Reparação	39	53	9788564116221	Ponteio	['forças armadas', 'Comissão da Verdade', 'transição política no Brasil']
3386402716993689	Anistia, conciliação e verdade no Brasil e uma mirada pelo Cono Sul	2013	Capítulo de livro publicado	Democracia, ditadura, memória e justiça política	25	41	9789896712020	Tinta da China	['Anistia Politica', 'memória', 'Militares', 'Comissão da Verdade']
3386402716993689	Elites burocráticas, dirigentes públicos e política no Poder Executivo	2014	Capítulo de livro publicado	Redemocratização e mudança social no Brasil	205	229	9788522515035	Edit. da FGV	[]
3386402716993689	Le Congress et le coup d'Etat de 1964: la démocratie libérale brésilienne posait-elle un probl´eme institutionel?	2014	Capítulo de livro publicado	Le coup d'Etat militaire 50 ans après	35	53	9782735115082	Éditions de la maison des sciences de l?homme	[]
3386402716993689	Infraestructura para el desarrollo en la América democratizada y el papel de las Fuerzas Armadas: el caso de Brasil	2015	Capítulo de livro publicado	Geopolítica latinoamaeriana: nuevos enfoques y temáticas	119	150	9789587724387	Universidad Externato de Colombia	[]
3386402716993689	Ditaduras e qualidade da democracia no Brasil e no Cone Sul	2017	Capítulo de livro publicado	Direitos humanos, cidadania e violência no Brasil: estudos interdisciplinares - Volume 5	79	98	9788544420300	CRV	[]
3386402716993689	Le coup d?État de 1964 au Brésil et le révisionnisme de la littérature scientifique cinquante ans plus tard	2018	Capítulo de livro publicado	1964 : La dictature brésilienne et son legs	143	171	9791097273170	Éditions Le Poisson Volant	[]
3386402716993689	Dirigentes públicos nos ministérios econômicos e sociais	2018	Capítulo de livro publicado	Técnicos, intelectuais e políticos na Nova República. Um perfil das dirigentes públicos dos governos Fernando Henrique, Lula e Dilma	33	57	9788580062588	Edit. PUC-Rio	[]
3386402716993689	Mulheres na política: estudo sobre cargos de confiança	2018	Capítulo de livro publicado	Técnicos, intelectuais e políticos na Nova República. Um perfil das dirigentes públicos dos governos Fernando Henrique, Lula e Dilma	53	76	9788580062588	Edit. PUC-Rio	[]
3386402716993689	Saberes na administração pública. As ciências sociais importam?	2018	Capítulo de livro publicado	Técnicos, intelectuais e políticos na Nova República. Um perfil das dirigentes públicos dos governos Fernando Henrique, Lula e Dilma	77	100	9788580062588	Edit. PUC-Rio	[]
3386402716993689	Cargos de confiança na Presidência da República e nas áreas social e de desenvoolvimento	2018	Capítulo de livro publicado	Técnicos, intelectuais e políticos na Nova República. Um perfil das dirigentes públicos dos governos Fernando Henrique, Lula e Dilma	101	124	9788580062588	Edit. PUC-Rio	[]
3386402716993689	Panorama sociopolítico dos ministros brasileiros na Nova República	2018	Capítulo de livro publicado	Técnicos, intelectuais e políticos na Nova República. Um perfil das dirigentes públicos dos governos Fernando Henrique, Lula e Dilma	102	144	9788580062588	Edit. PUC-Rio	[]
3386402716993689	Justiça Militar	2018	Capítulo de livro publicado	Dicionário de segurança e defesa	611	628	9788595463004	UNESP	[]
3386402716993689	A qualidade da democracia em movimento	2019	Capítulo de livro publicado	A qualidade da democracia no Brasil, Questões teóricas e metodológicas de pesquisa	371	390	9878544429372	CRV	[]
3386402716993689	Estado, classe operária e políticas sociais	2019	Capítulo de livro publicado	O Brasil Republicano vol.2	203	228	9788520013588	Civilização Brasileira	[]
3386402716993689	Uma década, dois presidentes	2019	Capítulo de livro publicado	130 anos: em busca da República	109	113	9788551004968	Intríseca	['década de 1940,', 'Estado Novo', 'era vargas']
3386402716993689	Os dias seguintes ao golpe de 1964 e a construção da ditadura (1964-1967)	2019	Capítulo de livro publicado	O Brasil republicano, o tempo do regime autoritário.	11	48	9788520013601	Civilização Brasileira	[]
3386402716993689	Partidos de quadros e democracia de massas: a política institucional de Ernani do Amaral Paeixoto	2012	Capítulo de livro publicado	Amaral Peixoto, história, memória e política	105	112	9788563636058	Funarj/Editora Oficial	[]
3500104366301286	POLITICA MONETARIA CAMBIAL: ALGUMAS LIÇÕES DO PERIODO RECENTE PARA O REAL	1995	Capítulo de livro publicado	"TRANSFORMAÇAO PRODUTIVA COM EQUIDADE: O DEBATE NO BRASIL; CONDICIONANTES MACROECONÔMICOS"				IPEA	['POLITICA MONETARIA', 'REAL']
3500104366301286	El Fortalecimiento del Sector Financiero en la Economia Brasileña	1994	Capítulo de livro publicado	El Fortalecimiento del Sector Financiero en el Processo de Ajuste: Liberalización y Regulación	87	149		CEDES/BID	[]
3500104366301286	Capital flows, capital controls and currency crisis: the case of Brazil in the 1990s	2000	Capítulo de livro publicado	Capital flows, capital controls & currency crises. Latin America in the 1990s				The University of Michigan Press	[]
3500104366301286	Efeitos da consolidação do Mercosul nos mecanismos de poupança externa	2001	Capítulo de livro publicado	Mecosul: avanços e desafios da integração	439	478		IPEA	[]
3500104366301286	Estimação da volatilidade do retorno das ações brasileiras - um método alternativo à família GARCH	2001	Capítulo de livro publicado	Gestão de riscos e derivativos. Aplicações no Brasil	162	182		Atlas	[]
3500104366301286	Very high interest rates and the cousin risks: Brazil during the Real Plan	2003	Capítulo de livro publicado	Latin American macroeconomic reforms: the second stage				The University of Chicago Press	[]
3500104366301286	O mercado interbancário de câmbio no Brasil	2005	Capítulo de livro publicado	Aprimorando o mercado de câmbio brasileiro	137	176		Bolsa de Mercadoria & Futuros	[]
3500104366301286	A risk management approach to emerging market´s sovereign debt sustainability with an application to Brazilian data	2005	Capítulo de livro publicado	Inflation targeting, debt, and the Brazilian experience, 1999-2003	163	188	03	MIT	[]
3500104366301286	Alongamento dos títulos de renda fixa no Brasil	2006	Capítulo de livro publicado	Mercado de capitais e dívida pública: tributação, indexação e alongamento				Contra Capa Livraria	[]
3500104366301286	Introduction	2008	Capítulo de livro publicado	Financial market volatility and performance in emerging markets	1	9		The Chicago University Press	[]
3500104366301286	Ineffective controls on capital inflows under sophisticated financial markets: Brazil in the nineties	2008	Capítulo de livro publicado	Financial market volatility and performance in emerging markets	29	96		The Chicago University Press	[]
3500104366301286	Brazil: maintaining solvency during the credit crunch	2009	Capítulo de livro publicado	Dealing with an international credit crunch: policy responses to sudden stops in Latin America	189	234		Inter-American Development Bank	[]
3500104366301286	Capital controls and implications for surveillance and coordination : Brazil and Latin America	2016	Capítulo de livro publicado	Global Financial Governance Confronts the Rising Powers	83	118	9781928096177	CIGI	[]
3500104366301286	JUROS E CÂMBIO NO BRASIL: AVANÇOS E DESAFIOS	2015	Capítulo de livro publicado	Desenvolvimento do Mercado de Capitais no Brasil ? Temas para Reflexão	52		9788562116070	Editora Sociologia e Política	[]
3500104366301286	Regras fiscais e volatilidade cambial	2016	Capítulo de livro publicado	A crise fiscal e monetária brasileria	329	346	9788520013144	Civilização Brasileria	[]
3500104366301286	Flujos de Capital y Control Monetario Bajo Sustitución Doméstica de Dinero: La Reciente Experiencia Brasileña	1994	Capítulo de livro publicado	Afluencia de Capitales y Estabilización en América Latina				Fedesarollo	['FLUXO DE CAPITAIS']
3539564256173485	Gestão Pela Qualidade Total Como Modelo de Desenvolvimento Organizacional Para A Administração Pública: Metodologia de Diagnóstico e Intervenção	1997	Capítulo de livro publicado	Casos e Textos sobre Administração Pública	207	224		Fundação Escola do Serviço Público	['Administração Pública', 'Qualidade Total']
3539564256173485	Análise de Conteúdo e Análise de Clusters como Técnicas no Processo de Mapeamento de Stakeholders e Criação de Indicadores de Produção Sustentável: O Caso da Empresa Alfa	2008	Capítulo de livro publicado	Livro de Casos do quanti & quali 2008: I Encontro Brasileiro sobre Pesquisa e Análise de Dados Quantitativos e Qualitativos	289	297	9788589225045	Quanti & Quali	['Análise de Stakeholders', 'Métodos Qualitativos', 'Análise de Conteúdo']
3539564256173485	Stakeholder identification and influence in public policies: a contribution to social responsibility studies	2012	Capítulo de livro publicado	Territories of Social Responsibility: Opening the Research and Policy Agenda	117	132	9781409448525	Gower Publishing Ltd	['public policy', 'stakeholder analysis', 'social responsibility']
3539564256173485	Em busca por uma teoria geral dos stakeholders para as organizações	2012	Capítulo de livro publicado	Coletânea em Administração Pùblica	77	97	9789725923627	Livraria Escolar Editora	['teoria dos stakeholders', 'Administração Estratégica', 'Administração Pública']
3539564256173485	Public Sector Management Trends in Brazil	2012	Capítulo de livro publicado	Critical Perspectives on International Public Sector Management	73	103	9780857249975	Emerald	['Administração Pública', 'New Public Management']
3539564256173485	E-Government Practices in South American Countries: Echoing Global Trend or Really Improving Governance? The Experiences of Colombia, Chile and Brazil	2014	Capítulo de livro publicado	Open Government: Opportunities and Challenges for Public Governance	17	36	9781461495628	Springer	['E-government', 'accountability', 'Transparency']
3539564256173485	Governo/Government	2014	Capítulo de livro publicado	Brasil em números - Brazil in figures	397	406	0018081903	IBGE	['Finanças Públicas', 'governo federal', 'Brasil']
3539564256173485	Public administration in Brazil: structure, reforms, and participation	2015	Capítulo de livro publicado	The International Handbook of Public Administration and Governance	226	246	9781781954485	Edward Elgar Publishing Ltd	['Administração Pública', 'governança pública']
3539564256173485	Explaining Expansion of Brazilian Municipal Revenues: Do Political Context or Managerial Background Influence Grant Acquisition?	2017	Capítulo de livro publicado	Comparative Public Management: Why National, Environmental, and Organizational Context Matters	174	194	9781626164000	Georgetown University Press	['performance management', 'local government', 'Managerial Capacity']
3539564256173485	Improving Social Development in Brazil through an Open Budget Perspective: Does Collaborative Stakeholder Engagement Matter?	2018	Capítulo de livro publicado	The Routledge Handbook of International Local Government	325	343	9781136234727	Routledge	['Transparency', 'participação popular', 'stakeholder analysis']
3539564256173485	Mudanças na gestão de stakeholders podem gerar mais Transparência aos Negócios? O caso de uma empresa de base florestal	2008	Capítulo de livro publicado	Transparência nos Negócios	113	132		Editora Atlas S.A.	['Sustentabilidade Empresarial', 'Análise de Stakeholders', 'Estudo de caso']
3851480345390580	Descentralização: Luto ou Luta	1993	Capítulo de livro publicado	Poder Local: Governo e Cidadania	65	89	8522502226	Editora da Fundação Getulio Vargas	[]
3851480345390580	Cidadania na Organização e Cidadania da Organização: Notas para a Deconstrução de Recursos Humanos	1994	Capítulo de livro publicado	Cidadania em Construção			852490531X	Editora Cortez	['Ideologia Gerencial Narrativas']
3851480345390580	O Sentido da Internacionalidade	1995	Capítulo de livro publicado	O Encontro - Um Olhar sobre a Cultura, o Cidadão e a Empresa				Ayuri Editorial	[]
3851480345390580	Empregabilidade	1997	Capítulo de livro publicado	Empregabilidade e Educação: Novos Caminhos no Mundo do Trabalho				EDITORA da PUC-SP, EDUC	['Cultura e Ideologia do Trabalho']
3851480345390580	Construção da Cidadania	2001	Capítulo de livro publicado	Gestão Empresarial	130			Editora Atlas	[]
3851480345390580	Possibilities and Political Imperatives: Seventy years of administrative Reform in Latin America	1999	Capítulo de livro publicado	Reforming the State: Managerial Public Administration in Latin America	91			Lynne Rienner	[]
3851480345390580	Organizacional Relocation: The Management of Transition	1980	Capítulo de livro publicado	Organizational Development in Europe				Paul Haupt	[]
3851480345390580	Administração Pública: Reflexões Comparativas na América Latina e na África	1992	Capítulo de livro publicado	Países Africanos de Língua Oficial Portuguesa: Reflexões sobre História, Desenvolvimento e Administração				FUNDAP	[]
3851480345390580	Reforma Administrativa no Brasil: Estruturas e Processos	1995	Capítulo de livro publicado	Reforma do Estado no Brasil Hoje: Limites e Possibilidades	123			FGV/EAESP	[]
3851480345390580	Discurso e ideologia gerencial: reflexões a partir da experiência brasileira	1997	Capítulo de livro publicado	Cultura Organizacional e Cultura Brasileira				Editora Atlas	[]
3851480345390580	O Papel da Formação Técnica e Cultural na Elevação da Capacidade de Governo	1998	Capítulo de livro publicado	Sociedade e Estado - Superando Fronteiras				Edições Fundap	[]
3851480345390580	Possibilidades Técnicas e Imperativos Políticos em 70 Anos de Reforma Administrativa	1998	Capítulo de livro publicado	Reforma do Estado e Administração Pública Gerencial				Editoria da Fundação Getulio Vargas	[]
3851480345390580	A Democratização do Poder Local: Gestão Social na Ótica Subnacional	1999	Capítulo de livro publicado	Gestão Social: Uma Questão em Debate				Editora EDUC	[]
3851480345390580	Estratégias Locais de Combate à Pobreza: Construindo a Cidadania	2000	Capítulo de livro publicado	Programa Gestão Pública e Cidadania					[]
3851480345390580	Por uma Gestão Inovadora das Mega-Cidades	2000	Capítulo de livro publicado	O Impasse Metropolitano: São Paulo em Busca de Novos Caminhos				Fundação Konrad Adenauer - CEDEC	[]
3851480345390580	Modernización de La Administración Pública en América Latina: Evaluacion de Los Recentes Cambios en La Gerencia de Los Ministerios y Las Agencias Reguladores	2001	Capítulo de livro publicado	Nueva Gestión Pública y Regulación en América Latina: Balances y Desafios				CLAD - Centro Latinoamericano de Administración para el Desarollo	[]
3851480345390580	Construção da Cidadania - Inovações e Mudanças no Espaço Público	2001	Capítulo de livro publicado	Gestão Empresarial: Oito Propostas para o Terceiro Milênio				Editora Atlas	[]
3851480345390580	Group Method Laboratory Design	1976	Capítulo de livro publicado	Exploring Social Skills in Managers: Advances in Group Training				MacMillan	[]
3851480345390580	Saúde Mental e Trabalho: O Bloqueio de uma Prática Acessível	1992	Capítulo de livro publicado	Psicologia e Saúde: Repensando Práticas				Hucitec	[]
3851480345390580	Parcerias e alianças com organizações não-estatais	2002	Capítulo de livro publicado	Novos contornos da gestão local: conceitos em construção	141	170		Instituto Polis/Programa Gestão Pública e Cidadania - EAESP/FGV	[]
3851480345390580	Apresentação: Inovação nos Governos Subnacionais	2002	Capítulo de livro publicado	20 Experiências de gestão pública e cidadania - Ciclo de Premiação 2001	7	14	85-87426-0	Editora Fundação Getúlio Vargas	[]
3851480345390580	Apresentação do Livro: Qualidade de Vida Observatórios, Experiências e Metodologia	2002	Capítulo de livro publicado	Qualidade de Vida Observatórios, Experiências e Metodologia	15	18		Annablume Editora Comunicação Ltda - EPP	[]
3851480345390580	Poverty and Place	2003	Capítulo de livro publicado	Poverty and Psychology: from global perspective to local practice	103	122	0306477645	Kluer Academic/Plenum Publishers	[]
3851480345390580	Dialogue from a Field Perspective	2003	Capítulo de livro publicado	Dialogue in Pursuit of Development	175	188	9174963090	Almqvist & Wiksell International / Sweidish Government Expert Group on Development Issues	[]
3851480345390580	Políticas Públicas de Gênero	2004	Capítulo de livro publicado	Políticas públicas e igualdade de gênero	127	136			[]
3851480345390580	Apresentação do Livro: Organização do Trabalho	1983	Capítulo de livro publicado	Organização do Trabalho				Editora Atlas	[]
3851480345390580	Evolving Notions of the State	2005	Capítulo de livro publicado	Public Action for Social Purpose: Evoluing Ideas about the Rote of the State				Ford Foundation Learning Group on the Changing State	[]
3851480345390580	Organização do Trabalho - Uma Questão da Razão	1989	Capítulo de livro publicado	Novas Formas de Organização de Trabalho				SENAC	[]
3851480345390580	Apresentação no Livro: Repensando a Empresa	1995	Capítulo de livro publicado	Repensando a Empresa				Pioneira	[]
3851480345390580	Redes Solidárias, Autogestão e Solidariedade	2004	Capítulo de livro publicado	Estratégias de Invenção do Presente: A Psicologia Social no Contemporâneo				Editora PUC-RS	[]
3851480345390580	Gestão de Recursos Hidricos: Um Panorama de Experiências Exitosas	2005	Capítulo de livro publicado	Administrando a água como se fosse importante	271	282	8573594411	Editora Senac	[]
3851480345390580	A inovaçao na perspectiva dos inovadores	2006	Capítulo de livro publicado	Inovação no campo da gestão pública local	23	40	8522505403	Editora da Fundação Getulio Vargas	[]
