ID-Lattes	Título	Ano	DOI	Veículo	ISBN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	
2142163449017349	WHERE DO ARCHITECTURAL DESIGN IDEAS COME FROM? A SUSTAINABILITY AND BIOCLIMATIC-ORIENTED TEACHING EXPERIENCE	2016		SBE 16 - International Conference on Sustainable Built Environment	978-3-00-0522	1	1	1	1	12	['ambiente escolar', 'Ensino de Arquitetura e Urbanismo', 'metodologia de projeto', 'Processo Criativo', 'Processo de projeto arquitetônico']
2142163449017349	AS PESQUISAS SOBRE MINHA CASA MINHA VIDA	2016		II Congresso Internacional de Habitação Coletiva Sustentável		1	1	1	1	12	['Pesquisa sistemática bibliográfica', 'PMCMV', 'Minha Casa Minha Vida', 'habitação social']
2142163449017349	Participation and inclusion: innovative research methods and tools to assess schools for the visually impaired	2016		24th IAPS conference of the International association People-Environment Studies		1	1	1	35	36	['ambiente escolar', 'Avaliação Pós Ocupação APO', 'Desenho Urbano', 'metodologia de projeto', 'Acessibilidade']
2142163449017349	Improving school buildings and the agents of change	2016		24th IAPS conference of the International association People-Environment Studies		1	1	1	283	284	['ambiente escolar', 'Arquitetura escolar', 'Jogos', 'metodologia de projeto', 'programa arquitetônico', 'programa de necessidades']
2142163449017349	E agora? Uma metodologia para discutir o desenho universal em projetos padronizados	2016		VI Encontro Nacional de Ergonomia do Ambiente Construído & VII Seminário Brasileiro de Acessibilidade Integral.	2318-6968	2	7		1	18	['Acessibilidade', 'Desenho Universal', 'Projeto Padrão']
2142163449017349	O jogo da arquitetura: discutindo a acessibilidade para surdo	2016		VI Encontro Nacional de Ergonomia do Ambiente Construído & VII Seminário Brasileiro de Acessibilidade Integral	2318-6968	2	7		19	40	['Acessibilidade', 'Desenho Universal', 'surdos']
2142163449017349	Arquitetura escolar e projeto: paralelo entre experiências britânica e brasileira	2017		V SBQP - Simpósio Brasilieiro de Qualidade de Projeto no Ambiente Construído							['ambiente escolar', 'Arquitetura escolar', 'Escola do Século XXI']
2142163449017349	Métodos visuais, parâmetros de projeto e auxílio na criação do programa arquitetônico escolar	2017		PROJETAR 2017, VIII Seminário Internacional Projetar							['ambiente escolar', 'Arquitetura escolar', 'Parâmetros de Projeto', 'Visual Design Methods']
2142163449017349	Dinâmicas de Apoio ao Processo de Projeto Arquitetônico: a experiência com o Baralho da Escola no ambiente de ensino de projeto	2017		PROJETAR 2017, VIII Seminário Internacional Projetar							['ambiente escolar', 'Arquitetura escolar', 'Jogos', 'Processo de projeto arquitetônico']
2142163449017349	Importance of Learning Modalities in the comfort of School Architecture	2017		XIV ENCAC & X ELACAC							['ambiente escolar', 'Arquitetura escolar', 'Conforto Ambiental', 'Modalidades de Aprendizagem']
2142163449017349	Climate Responsiveness and Facade Design of AQUA-Certified School Buildings	2017		World Sustainable Built Environment Conference 2017							['Arquitetura escolar', 'desempenho', 'certificação', 'facade design']
2142163449017349	Evaluating circulation as space and movement in examples of contemporary architecture	2019		Ninth International Conference on the Constructed Environment		1			1	10	['análise de projeto arquitetônico', 'Architectural design process', 'circulação', 'Arquitetura contemporânea']
2142163449017349	A circulação em arquitetura: uma análise gráfica e sua contribuição ao processo de projeto	2019		XV Encontro Nacional de Conforto no Ambiente Construído e XI Encontro Latino-Americano de Conforto no Ambiente Construído					1	10	['análise de projeto arquitetônico', 'Architectural design process', 'circulação', 'Arquitetura contemporânea']
2142163449017349	Parâmetros de projeto escolar e avaliação arquitetônica de escolas públicas	2019		XV Encontro Nacional de Conforto no Ambiente Construído e XI Encontro Latino-Americano de Conforto no ambiente Construído					1	10	['ambiente escolar', 'análise de projeto arquitetônico', 'Parâmetros de Projeto', 'Escola Pública']
2142163449017349	O processo de projeto de arquitetura escolar no Estado de São Paulo: caracterização e possibilidades de intervenção	2010		1º Workshop GAE-PROLUGAR-SEL - O LUGAR DO PÁTIO ESCOLAR NO SISTEMA DE ESPAÇOS LIVRES							[]
2542913266521798	O dirigente sindical: companheiro ou patrão ? Uma análise em sindicatos de Minas Gerais	1999		Encontro Nacional da ANPAD							['Gestão Organizacional', 'Sindicato']
2542913266521798	Os desafios da gestão sindical em um contexto de reestruturação produtiva - uma análise da gestão administrativa na perspectiva dos dirigentes em sindicatos de Minas Gerais	1999		Encontro da ABET							[]
2542913266521798	A participação nos lucros e/ou resultados e a modernidade organizacional: uma análise em empresas de MInas Gerais	1999		Encontro da ABET							[]
2542913266521798	A construção do papel do gerente: flexibilidade ou indefinição ?	1995		BALAS (Busainess Association of Latin American Studies							['Flexibilização', 'Gerência']
2542913266521798	Negociação Coletiva na Categoria dos Bancários de Belo Horizonte - Os Anos Recentes	1989		13º Encontro Anual da Assoiciação Nacional dos Programas de Pós-Graduação em Administração		III			1811	1824	['Sindicato', 'Negociação']
2542913266521798	A Problemática dos Conflitos em Micro e Pequenas Unidades Produtivas	1991		Encontro Anual da ANPAD		7			259	268	['Pequenas Empresas', 'Paternalismo']
2542913266521798	A Aproximação de um Centro Tecnológico Estadual com o Setor Produtivo Privado - Notas Preliminares para Discussão	1992		Encontro Anual da Associação Nacional dos Programas de Pós-Graduação em Administração		1			25	36	['Gestão Tecnológica']
2542913266521798	Os Encontros Anuais da ANPAD - Levantamento sobre a Origem dos Trabalhos e Comunicações entre 1988 e 1991	1992		Encontro Anual da ANPAD		3			49	61	['Formação e Treinamento em Administração']
2542913266521798	Revisitando a Função Recursos Humanos: a visão estratégica representa modernização ?	1994		18º Encontro Anual da Associação Nacional de Programas de Pós-Graduação em Administração		10			72	84	['Gestão de Recursos Humanos', 'Estratégia Organizacional']
2542913266521798	Formação e Treinamento de Administração para Implantação de Programa de Qualidade nas Pequenas e Médias Empresas: Novas Mentalidades ou Práticas Tradicionais ?	1994		18º Encontro Anual da ANPAD							['Formação e Treinamento em Administração', 'Pequenas Empresas', 'Qualidade']
2542913266521798	A Formação do Administrador e a Formação Sindical: O Papel das Escolas de Administração	1995		19º Encontro Anual da ANPAD		1	3		63	76	['Sindicato', 'Formação e Treinamento em Administração']
2542913266521798	Sindicato e Política de Recursos Humanos: Olhando para si mesmo - um estudo junto a 20 sindicatos de Minas Gerais	1996		Encontro Anual da ANPAD		RH					['Gestão de Recursos Humanos', 'Sindicato']
2542913266521798	Impacto Tecnológico sobre a Gestão Sindical: Um Estudo em Minas Gerais	1996		XIX Simpósio de Gestão da Inovação Tecnológica		2			1639	1651	['Sindicato', 'Gestão Tecnológica']
2542913266521798	Modernização e Gestão de Recursos Humanos no Setor Público: O Caso da Urbel em Belo Horizonte	1997		VII Congresso Anual da Associação Nacional dos Programs de Graduação em Administração Angrad		1			19	32	['Gestão Pública']
2542913266521798	Relações de Trabalho e Gestão de Recursos Humanos - Um Estudo de Caso	1993		Encontro da Associação Nacional dos Programas de Pós-Graduação em Administração		10			92	102	['Gestão de Recursos Humanos', 'Relações de Trabalho']
2542913266521798	O real e o imaginário: o consuimidor enquanto cidadão	1993		Encontro Nacional da ANPAD		8			8	18	['Consumo', 'Cidadania']
2542913266521798	Discurso e Prática Gerencial na Esfera Municipal: Uma Experiência de Gestão Pública em Minas Gerais	1997		Encontro da Associaçãoi Nacional dos Programas de Pós-Graduação em Admnistração -_ ENANPAD							['Gestão Pública']
2542913266521798	Transformação Produtiva, Gestão Empresarial e Formação do Administrador: Notas sobre a Estrutura do Curso de Graduação em Administração	1995		VI ENANGRAD - Encontro Nacional da Associação Nacional dos Programas de Graduação em Administração		1			79	93	['Formação e Treinamento em Administração', 'Gestão Organizacional']
2542913266521798	Gestão de Competências em Organizações: Um Mosaico das Experiências em Minas Gerais	2001		Encontro Nacional da Associação Nacional dos Programas de Pós-Graduação em Administração							['Gestão de Competências']
2542913266521798	Participação nos Lucros e/ou Resultados: uma forma de remuneração variável ? Um Estudo no setor metalúrgico da Região Metropolitana de Belo Horizonte	2001		ENANPAD							['Participação nos Lucros e/ou Resultados', 'Remuneração']
2542913266521798	Uma Abordagem Organizacional na Segurança Pública: Notas para Discussão	2002		II Encontro de Estudos Organizacionais							['Gestão Pública']
2542913266521798	Competências nas Organizações: o Discurso e a Prática na Gestão de Pessoas	2002		XXVI Encontro Nacional da Associação Nacional dos Programas de Pós-Graduação em Administração							['Competências Organizacionais', 'Gestão de Recursos Humanos']
2542913266521798	Análise da Estrutura Organizativa e o Corpo Funcional frente às Transformações Produtivas: Um Perfil do Sindicalismo em Quatro Estados Brasileiros	2002		XXVI Encontro Anual da ANPOCS							['Sindicato', 'Formatos Organizacionais', 'Estrutura Organizacional']
2542913266521798	Modelos de Policiamento para a Gestão da Segurança Pública	2002		XXVI Encontro Nacional da Associação Nacional dos Programas de Pós-Graduação em Administração							['Gestão Organizacional']
2542913266521798	Competência como Estratégia Produtiva em Empresas de Minas Gerais	2002		SIMPOI - Simpósio de Administração da produção , Logística e Operações Internacionais							['Competências Organizacionais', 'Gestão Organizacional']
2542913266521798	Novas tecnologias gerenciais: a necessária articulação entre competências e sistemas informacionais - uma análise em grandes informações	2002		XXII Simpósio da Gestão da Inovação Tecnológica							['Competências Organizacionais', 'Gestão Organizacional', 'Flexibilização', 'Estrutura Organizacional']
2542913266521798	Brazilian Constraints in Police Management	2003		40 th Annual Meeting - Academy of Criminal Justice Sciences							['Gestão Pública', 'Gestão da Segurança Pública']
2542913266521798	A Inserção das Competências no Curso de Graduação	2003		6.º Simpósio Internacional de Gestão do Conhecimento - ISKM 2003							['Competências Organizacionais', 'Gestão de Competências', 'Gestão do Conhecimento']
2542913266521798	A Inserção das Competências no Curso de Graduação em Administração: um Estudo em Universidades Brasileiras	2003		Encontro Nacional da Associação Nacional dos Programas de Pós-Graduação em Administração							['Competências Organizacionais', 'Administração']
2542913266521798	Políticas Públicas no Combate à Criminalidade e Violência: Copiar é Possível ? Um Estudo Comparativo entre Washington D.C e Belo Horizonte	2003		Encontro Anual da ANPAD							['Gestão da Segurança Pública']
2542913266521798	É possível remunerar pelas competências ? Discurso e prática frente a frente. Um estudo em grandes organizações	2003		Encontro Anual da ANPAD							['Competências Organizacionais', 'Remuneração']
2542913266521798	Organização curricular e acadêmica de cursos de graduação em administração -	2004		Encontro de Estudos Organizacionais da ANPAD - ENEO							['Competências Individuais', 'Competências Organizacionais', 'Flexibilização']
2542913266521798	Recursos Humanos em Direção ao Futuro ? A Gestão de Competências em Empresas de Telefonia Móvel	2004		EnANPAD 2004		CDROM					['Competências Organizacionais', 'Gestão de Competências', 'Gestão de Recursos Humanos']
2542913266521798	Análise Institucional da Segurança Pública: Um Caso de Polícia no Brasil	2004		EnANPAD		CDROM					['Gestão da Segurança Pública']
2542913266521798	Gestão de Competências como Transferência de Conhecimento Organizacional	2004		XXIII Simpósio de Gestão da Inovação Tecnológica							['Competências Organizacionais', 'Gestão do Conhecimento']
2542913266521798	Um Olhar sobre os Modelos de Gestão de Competências Adotados por Grandes Empresas Brasileiras	2005		XXIX EnANPAD							['Competências Organizacionais', 'Gestão de Competências']
2542913266521798	"Polícia para quem precisa ?" Análise do ambiente institucional na gestão da segurança pública numa perspectiva comparada entre Brasil e Estados Unidos	2005		XXIX EnANPAD							['Gestão da Segurança Pública', 'Teoria das Organizações']
2542913266521798	O desenvolvimento de competências organizacionais: um estudo aplicado ao ensino a distância via internet	2005		XXIX EnANPAD							['Gestão de Competências', 'Ensino à Distância']
2542913266521798	Competências no Brasil: Futuro na Gestão de Pessoas ?	2005		II Seminário Brasil Portugal Internacionalização de Empresas, Organizações e Gestão de Recursos Humanos		1					['Competências Organizacionais', 'Gestão de Recursos Humanos']
2542913266521798	Remuneração em Instituições de Saúde no Brasil: Realidade Atual e Perspectivas	2006		XXX Encontro Nacional da Associação Nacional dos Programas de Pós-Graduação em Administração - EnANPAD		1	1				['Remuneração', 'Gestão de Recursos Humanos', 'Gestão Pública']
2542913266521798	Estruturas e Formatos Organizacionais. Escolhas e Articulação Estratégica na Telemar Norte Leste S/A: um Estudo de Caso no Período de 1998 a 2004	2006		XXX Encontro da Associação Nacional dos Programas de Pós-Graduação em Administração EnANPAD		1	1				['Estratégia Organizacional', 'Estrutura Organizacional', 'Formatos Organizacionais']
2542913266521798	Pedagogia das Competências: Realidade no Ensino em Administração?	2006		XXX Encontro da Associação Nacional dos Programas de Pós-Graduação em Administração EnANPAD		1	1				['Competências Individuais', 'Competências Organizacionais']
2542913266521798	Um olhar sobre os Modelos de Gestão de Competências Adotados por Grandes Empresas Brasileiras	2005		XXIX EnANPAD							['Competence Management', 'Competências Individuais', 'Competências Organizacionais']
2542913266521798	Análise Institucional da Segurança Pública: Um Caso de Polícia no Brasil	2004		XXVIII Encontro Anual do EnANPAD							['Gestão da Segurança Pública', 'Gestão Pública', 'Gestão Organizacional']
2542913266521798	Recursos Humanos em Direção ao Futuro ? A Gestão de Competências em Empresas de Telefonia Móvel	2004		XXVIII Encontro Anual do EnANPAD							['Competências Organizacionais', 'Gestão de Recursos Humanos', 'Gestão de Competências', 'Competências Individuais']
2542913266521798	Competências Organizacionais e sua Transferência aos Indivíduos - Um Estudo Junto a Empresa de Base Tecnológica Localizada em Minas Gerais	2006		XXIV Simpósio de Gestão da Inovação Tecnológica da ANPAD							['Competências Organizacionais', 'Competence Management', 'Competências Individuais', 'Inovação']
2542913266521798	Inovação e competências: como esses conceitos são articulados em grandes organizações brasileiras	2006		XIII SIMPEP Simnpósio de Engenharia de Produção							['Competências Organizacionais', 'Inovação']
2542913266521798	Utopia com os pés no chão? A Gestão de Competências pela Perspectiva Social Experiências Setoriais no Brasil	2007		XXXI Encontro da Associação Nacional dos Programas de Pós-Graduação em Administração		1					['Competências Individuais', 'Competências Organizacionais', 'Gestão de Competências', 'Gestão de Recursos Humanos']
2542913266521798	Formação Baseada em Competências? Um Estudo em Cursos de Graduação em Administração	2007		XXXI Encontro da Associaçao Nacional dos Programas de Pós-Graduação em Administração EnANPAD		1					['Formação e Treinamento em Administração', 'Competências Individuais', 'Gestão de Competências']
2542913266521798	Mobilizaçao de Competências nos Processos de Inovação: Um Olhar sobre Modelos de Gestão de Empresas Brasileiras	2007		XII Seminário de Gestión Tecnologica de la Asociación Latino-Iberoamericana de Gestión Tecnológica (ALTEC)							['Competências Organizacionais', 'Inovação']
2542913266521798	O Dilema da Sucessão - Um Estudo em Empresas Familiares Brasileiras e Portuguesas	2007		5th International Conference of the Iberoamerican Academy of Management							['Relações Brasil/Portugal', 'Empresas Familiares']
2542913266521798	Percursos Teórico-Metodológicos nos Estudos sobre Inovação: Como as Pesquisas Tratam o Fenômeno?	2008		V EnEO - Encontro de Estudos Organizacionais							['Inovação', 'Gestão Organizacional']
2542913266521798	Inovaçao: conceitos, metodologias e aplicabilidade - Articulando um constructo à formulação de políticas públicas - Uma reflexão sobre a lei de inovação de Minas Gerais	2008		XIII Seminário sobre a Economia Mineira							['Inovação', 'Políticas Publicas']
2542913266521798	Desafios e Perspectivas na Gestão de Recursos Humanos da Atenção Primária à Saúde - Um estudo censitário em Minas Gerais	2008		XIII Seminário sobre a Economia Mineira							['Saúde', 'Gestão de Recursos Humanos', 'PSF']
2542913266521798	A Parceria Universidade-Estado na Gestão Hospitalar:a experiência do Hospital Risoleta Tolentino Neves no período 2006-2007	2008		XIII Seminário sobre a Economia Mineira							['Hospitais', 'Gestão Organizacional', 'Políticas Publicas']
2542913266521798	Gestão de Competências: da Experiência Oerganizacional à Proposta Setorial e/ou por Categorias Profissionais - Um Estudo de Modelos do Brasil	2008		XXXII EnANPAD Encontro Científico de Administração							['Gestão de Competências', 'Competências Organizacionais']
2542913266521798	Polícia para Quem Precisa ? Um Estudo sobre a Eficácia dos Processos Administrativos Envolvendo Policiais Civis na Corregedoria Geral da Bahia no Período 2005-2006	2008		XXXII EnANPAD Encontro Científico de Administração							['Gestão da Segurança Pública', 'Gestão Pública', 'Políticas Publicas']
2542913266521798	Interfaces entre Qualificação, Trabalho e Certificação de Competências: Um Debate em Aberto a partir da Análise das Diretrizes Curriculares Nacionais - DCN	2008		XXXII EnANPAD Encontro Científico de Administração							['Competências Organizacionais', 'Competências Individuais', 'Certificação Ocupacional']
2542913266521798	Inovação, Gestão e Formatos Organizacionais: Comparando Brasil e Portugal - Uma análise a partir da Pesquisa de Inovação Tecnológica e do Community Innovation Survey	2008		XXV Simposio e Gestão da Inovaçoa Tecnológica							['Inovação', 'Gestão Organizacional']
2542913266521798	Dificuldades na Gestão de Competências: Uma Análise Longitudinal em Grandes Organizações Brasileiras dos Setores de Telecomunicações e Siderurgia	2009		II EnGPR							['Competências Organizacionais', 'Competências Individuais', 'Gestão de Competências']
2542913266521798	Inovações Gerenciais em Recursos Humanos no Brasil: e em Portugal: Evidências de uma Década em duas Organizações do Setor de Telecomunicações	2009		Iberoamerican Academy of Management 6th International Conference							['Telecomunicações', 'Inovação']
2542913266521798	Abordagem de competências:Racionalidade legitimada, formalismo e faz de conta? Um estudo em organizações públicas	2009		XXXIII EnANPAD		1					['Competências Organizacionais', 'Gestão Pública', 'Gestão de Competências', 'Competências Individuais']
2542913266521798	ANALYSIS OF DIABETES MELLITUS AND SYSTEMIC ARTERIAL HYPERTENSION PRIMARY HEALTHCARE EFFICACY	2010		In: International Annual EurOMA Conference, 2010, Porto. International Annual EurOMA Conference, 2010							['Health', 'Primary Healthcare']
2542913266521798	Management and Organizational Innovation in Brazil: Evidences from Technology Innovation Surveys	2010		2010 Academy of Management Annual Meeting							['Organizational Innovation', 'Management']
2542913266521798	De Programa a Estratégia: a saúde da família no Brasil em perspectiva. um comparativo da década de 2000	2010		XIV Seminário sobre a Economia Mineira							['Gestão Pública', 'Saúde e Gestão']
2542913266521798	Inovação Gerencial e Organizacional no Brasil: uma análise a partir da pesquisa de inovação tecnológica	2010		XIV Seminário sobre a Economia Mineira							['Inovação', 'Gestão Organizacional']
2542913266521798	Tecendo a Realidade com Fragmentos do Passado: Estudo sobre a Influência de Aspectos Identitários e Culturais na Construção de Competências no Complexo Têxtil	2010		XXXIv EnANPAD 2010							['Competências Organizacionais', 'Competências Individuais']
2542913266521798	Inovação e Construção de Competências no Setor Público: a Relevância das Dimensões Social e Técnica na Modernização Organizacional	2010		Encontro de Administração Pública e Governança da ANPAD							['Competências Organizacionais', 'Inovação', 'Gestão Pública']
2542913266521798	Empreendedorismo Social: do Contexto Político às Práticas de Implementação - Um Estudo de Experiência no Brasil e sua Aproximação à Realidade de Portugal	2011		XXXV EnANPAD		1					['Terceiro Setor', 'Gestão Pública']
2542913266521798	Indivíduos, Estruturas e Resultados: Pistas de Reflexão Acerca do Programa Empreendedor Público no Estado de Minas Gerais à Luz da Abordagem de Competências	2011		EnGPR - ANPAD							['Competências Organizacionais', 'Empreendedorismo', 'Gestão Pública', 'Gestão de Recursos Humanos']
2542913266521798	Applying the concept of social entrepreneurship to the Brazilian experience of the Incubators of Popular Cooperatives	2012		10th International Conference ISTR - Democratization, Marketization, and the Third Sector							['Terceiro Setor', 'Gestão Pública']
2542913266521798	PROFISSIONAIS DA SAÚDE DA FAMÍLIA EM MINAS GERAIS: UMA ANÁLISE COMPARATIVA DE SUA FORMAÇÃO E QUALIFICAÇÃO	2012		XV Seminário sobre a Economia Mineira							['Saúde e Gestão', 'Estratégia de Saúde da Família', 'Gestão de Recursos Humanos']
2542913266521798	A PERSPECTIVA ORGANIZACIONAL DA INOVAÇÃO E COMPETITIVIDADE NAS EMPRESAS DE MINAS GERAIS ? UM DEBATE NECESSÁRIO	2012		XV Seminário sobre a Economia Mineira							['Inovação', 'Gestão Organizacional', 'Gestão Pública']
2542913266521798	Redes de Atenção às Urgências e Emergências: análise da demanda em três pontos fixos de assistência à saúde. Estudo de caso do Distrito SANITÄRIO DE venda Nova, Município de Belo Horizonte	2012		XV Seminário sobre a Economia Mineira							['Saúde', 'Aspectos demográficos', 'Atenção Primária à Saúde']
2542913266521798	Estratégias à Produção e Publicação Científica em Gestão de Pessoas - uma Década em Perspectiva	2012		XXXVI EnANPAD							['Gestão de Recursos Humanos']
2542913266521798	Consolidando Vantagens Competitivas a partir de Inovações Gerenciais e Recursos Humanos ? um Debate Teórico	2013		VI Encontro de Estudos em Estratégia - 3Es							['Inovação', 'Gestão de Recursos Humanos']
2542913266521798	Inovação, Competências e Recursos Humanos: Uma Articulação Possível? A Perspectiva Organizacional da Inovação a Partir de Estudos em Empresas Brasileiras e Portuguesas.	2013		5o Seminário Rumos da Inovação no Contexto Brasileiro							['Inovação', 'competências', 'Gestão de Recursos Humanos']
2542913266521798	A perspectiva organizacional da inovação e competitividade nas empresas de Minas Gerais ? um debate necessário	2013		5o Seminário Rumos da Inovação no Contexto Brasileiro							['Inovação', 'Competitividade']
2542913266521798	Competitividade por meio de Inovações Gerenciais: a contribuição da gestão de recursos humanos em duas organizações do setor de telecomunicações no Brasil e em Portugal	2013		5o Seminário Rumos da Inovação no Contexto Brasileiro							['Gestão de Recursos Humanos', 'Competitividade', 'Telecomunicações']
2542913266521798	O Contexto do Trabalho na Visão de Mulheres Profissionais Brasileiras	2013		XXXVII Encontro da ANPAD - EnANPAD 2013							['Carreiras', 'Gestão de Recursos Humanos', 'Trabalho', 'Mercado de Trabalho']
2542913266521798	Carreiras Femininas: Indo além do Senso Comum ? um Estudo com Mulheres Profissionais Brasileiras	2013		XXXVII Encontro da ANPAD - EnANPAD 2013							['Carreiras', 'Gestão de Recursos Humanos', 'Mercado de Trabalho']
2542913266521798	'A Estruturação de um Sistema de Inovação e sua Articulação com a Abordagem Contemporânea de Gestão de Pessoas: O Caso de uma Organização do Setor Automotivo'.	2013		XXXIII Encontro Nacional de Engenharia de Produção.							['Gestão de Pessoas', 'Inovação']
2542913266521798	COMO PENSAR A ARTICULAÇÃO ENTRE INOVAÇÃO, COMPETÊNCIAS E RECURSOS HUMANOS? A PERSPECTIVA ORGANIZACIONAL DA INOVAÇÃO A PARTIR DA ANÁLISE DAS PRÁTICAS DE RECURSOS HUMANOS EM EMPRESAS BRASILEIRAS E PORTUGUESAS	2013		8th Iberoamerican Academy Conference							['Inovação', 'competências', 'Gestão de Recursos Humanos']
2542913266521798	Análise do Programa de Apoio à Pesquisa em Empresas (PAPPE) no estado de Minas Gerais: características e reflexos	2013		II Simpósio Internacional de Gestão de Projetos (II SINGEP) e I Simpósio Internacional de Inovação e Sustentabilidade (ISIIS), 2013, São Paulo. II Simpósio Internacional de Gestão de Projetos (II SINGEP) e I Simpósio Internacional de Inovação e Sustentabi							['Gestão Pública', 'Gestão Organizacional']
2542913266521798	Organizational Innovation and Bureaucracy: An Empirical Analysis of Professional Women's Perceptions in Brazil	2014		17th IAMB Conference	1949-9094						['Burocratização', 'Inovação', 'Mercado de Trabalho']
2542913266521798	Bureaucracy, Organizational Innovation, and Professional Women in Brazil: an Empirical Analysis:	2014		The First HR International Conference							['HUMAN RESOURCES', 'Mercado de Trabalho', 'Gestão de Recursos Humanos']
2542913266521798	Human Resources in a Brazilian Context: Strategies, practices and contemporary implications	2014		V CONFERÊNCIA INVESTIGAÇÃO E INTERVENÇÃO EM RECURSOS HUMANOS	2183-2455						['HUMAN RESOURCES', 'Human Resource Management']
2542913266521798	Uma Discussão (Conceitual) sobre a Identificação dos Associados a Organizações da Economia Solidária: Entre a solidariedade e a competição	2014		V CONFERÊNCIA INVESTIGAÇÃO E INTERVENÇÃO EM RECURSOS HUMANOS	2183-2455						['Terceiro Setor']
2542913266521798	A Possível Articulação entre Competências e Cultura Organizacional no Setor Cimenteiro: um Estudo em Empresas de Serviços de Concretagem	2014		EnANPAD 2014							['competências', 'competencias coletivas', 'Competências Organizacionais', 'Cultura Organizacional']
2542913266521798	Diagnóstico situacional dos hospitais de pequeno porte brasileiros: evidências preliminares para a reorientação de papéis	2014		XVI Seminário sobre a Economia Mineira							['Saúde', 'Hospitais']
2542913266521798	O Sistema Nacional de Inovação (SNI) Brasileiro e os BRICS - notas comparativas para discussão	2014		XVI Seminário sobre a Economia Mineira							['Inovação']
2542913266521798	Abordagens Teórico-Metodológicas dos Estudos sobre Inovação Gerencial: Perspectivas em Discussão na European Academy of Management	2014		XXVIII Simpósio de Gestão da Inovação Tecnológica							['Inovação', 'Innovation', 'Informaçao']
2542913266521798	Análise de eficiência como ferramenta para o subsídio de políticas públicas em saúde: análise da atenção às condições crônicas no Brasil	2015		Cuba Salud 2015 - Convención Internacional de Salud Publica							['Saúde e Gestão', 'Políticas Publicas', 'Primary Healthcare']
2542913266521798	Construto dos desafios e perspectivas da gestão de recursos humanos: contribuição ao debate luso-brasileiro - Notas para discussão	2011		Investigação e Intervenção em Recursos Humanos 2011 - gestão para a cidadania							['Gestão de Recursos Humanos', 'Relações Brasil/Portugal']
2542913266521798	Inovação Gerencial e Inovação Social: Pensando para além da Inovação Tecnológica	2015		XVI Congresso Latino-Iberoamericano de Gestão da Tecnologia							['Inovação']
2542913266521798	Recursos Humanos e Desempenho Hospitalar na Perspectiva da E ciência - um estudo em hospitais brasileiros de pequeno porte	2016		XVII Seminário de Economia Mineira							['Recursos Humanos em Saúde', 'Indicadores de Recursos Humanos', 'Desempenho', 'Hospitais']
2542913266521798	Distribuição Espacial dos Mamógrafos em Minas Gerais e o Efeito na Probabilidade da Realização do Exame	2016		XVII Seminário de Economia Mineira							['Saúde e Gestão', 'Economia']
2542913266521798	Inovação no Setor de Tecnologia da Informação de Minas Gerais ? uma análise a partir de processos, estrutura, gestão e recursos humanos	2016		XVII Seminário de Economia Mineira							['Gestão de Recursos Humanos', 'Inovação']
2542913266521798	Adoção de Inovações Gerenciais: Um Survey com Gestores Brasileiros	2017		Encontro. da ANPAD - Associação Nacional de Pós-Graduação e Pesquisa em Administração -							['Gestão de Recursos Humanos', 'Inovação']
2542913266521798	UMA ANÁLISE MULTICASOS DE INOVAÇÕES EM EMPRESAS FAMILIARES BRASILEIRAS E PORTUGUESAS	2017		XX Semead FEA USP	2177-3866						['Relações Brasil/Portugal', 'Empresas Familiares']
2542913266521798	Inovação Social: Reflexões a partir de uma Associação Portuguesa	2017		X CASI - X Congresso de Administração, Sociedade e Inovação							['Inovações sociais', 'Relações Brasil/Portugal']
2542913266521798	Effects of Human Resources Management Practices on Management Innovation: An Empirical Analysis	2018		IHRM2018: 15TH INTERNATIONAL HUMAN RESOURCE MANAGEMENT CONFERENCE							['Innovation', 'HUMAN RESOURCES']
2542913266521798	Estratégia e Teoria Evolucionária ? elementos para um debate teórico	2018		III Encontro Nacional de Economia Industrial e Inovação							['Inovação', 'gestão da inovação']
2542913266521798	Inovação Social e Desenvolvimento de Competências em Organizações da Sociedade Civil Sem Fins Lucrativos Brasileiras e Portuguesas	2018		Encontro Nacional da ANPAD							['Inovação', 'Relações Brasil/Portugal']
2542913266521798	Carreira em Tecnologia da Informação: um estudo junto a profissionais de Minas Gerais.	2018		Encontro Nacional da ANPAD							['Carreiras', 'Tecnologias', 'Gestão de Recursos Humanos']
2542913266521798	Verifique o co&#769;digo de autenticidade 404378.255872.557213.5 em https://www.even3.com.br//documentos Certificamos que o trabalho intitulado Inovac&#807;a&#771;o Social em Rede: o caso do Instituto Brasileiro de Desenvolvimento e Sustentabilidade	2018		XI CASI							['Inovação', 'gestão da inovação']
2542913266521798	Confiabilidade e validade dos ítens de avaliação no apoio à tomada de decisão e mensuração de performance na saúde - Uma análise do Sistema Único de Saúde	2019		XVIII Seminario de Diamantina							['Saúde e Gestão', 'Avaliação em Saúde']
2542913266521798	O Programa Mais Médico do Brasil e a Mobilização de Competências para Resultados de Saúde	2019		XVIII Seminario de Diamantina							['Programa Mais Médicos', 'Competências Individuais', 'Recursos Humanos em Saúde']
2542913266521798	Redes de atenção à saúde: um estudo sobre a gestão de recursos humanos em hospitais de pequeno porte brasileiros	2019		XVIII Seminario de Diamantina							['Recursos Humanos em Saúde', 'Hospitais']
